id|url|date|renderedContent|hashtags|replyCount|retweetCount|likeCount
1579921134501629953|https://twitter.com/KevinLaforest/status/1579921134501629953|2022-10-11 19:45:26+00:00|Angela Lansbury est décédée à l'âge de 96 ans. Célèbre notamment pour la série MURDER, SHE WROTE (meilleur titre traduit : ELLE ÉCRIT AU MEURTRE), les films GASLIGHT, THE PICTURE OF DORIAN GRAY et THE MANCHURIAN CANDIDATE (ses 3 nominations aux Oscars) et ses rôles sur Broadway. https://t.co/Ksa9ldF9yT||1|3|10
1578711411563589633|https://twitter.com/lowe94ivjr/status/1578711411563589633|2022-10-08 11:38:26+00:00|"The Picture of Dorian Gray (Wisehouse Classics - with original illustrations by Eugene Dété) AI5F2EY

amazon.com/dp/B019AVKTPU"||0|0|0
1578336570058616838|https://twitter.com/mia_millrt/status/1578336570058616838|2022-10-07 10:48:57+00:00|HA! Je savais bien que j’avais reconnu le livre the picture of dorian gray. J’aime les easters eggs||1|0|0
1568202856586706944|https://twitter.com/Leda419/status/1568202856586706944|2022-09-09 11:41:11+00:00|"The Picture of Dorian Gray (Wisehouse Classics - with original illustrations by Eugene Dété) [5NMOZB5]

amazon.com/dp/B019AVKTPU?…"||0|0|0
1566151778739146760|https://twitter.com/_yayourtt_/status/1566151778739146760|2022-09-03 19:50:56+00:00|@m_loveshrry THÉ PICTURE OF DORIAN GRAY||1|0|0
1563996000204849153|https://twitter.com/starlessnassim/status/1563996000204849153|2022-08-28 21:04:38+00:00|"Un chien andalou (1929) de Luis Bunuel

The Picture Of Dorian Gray (1945) de Albert Lewin 

Rosemary's Baby (1968) de Roman Polanski 

La collectionneuse (1967) d'Eric Rohmer"||0|0|1
1562186749220163584|https://twitter.com/Clarabubles/status/1562186749220163584|2022-08-23 21:15:19+00:00|"@librairesecache Ces deux là 😁
The Picture of Dorian Gray que j'ai récemment commencé et The Abandoned Empress que j'ai déjà lu mais que je relis 😆 https://t.co/1t3F2MGL4A"||0|0|0
1561752323797520386|https://twitter.com/omendez77/status/1561752323797520386|2022-08-22 16:29:04+00:00|@AllaisLoredane J’ai une vieille édition de poche de La mort à Venise, je n’arrive pas à m’en séparer. C’est comme mon exemplaire de Orher voices other rooms, Music for chameleons, To kill a mockingbird, The picture of Dorian Gray… Si tu tombes dessus, lis Les domaines hantés, de Truman Capote.||1|0|1
1557996427418157057|https://twitter.com/ReadingVic/status/1557996427418157057|2022-08-12 07:44:29+00:00|"The Picture of Dorian Gray, Oscar Wilde 

Un cynisme désarmant et jubilatoire, simultanément drôle et glaçant  
Surtout, une ode a l’esthétisme, la recherche de la beauté dans les descriptions comme dans la langue 
+ Lord Henry Wotton : à la fois succulent et détestable https://t.co/hl4ZJASwWU"||1|0|1
1557834505548959751|https://twitter.com/Axnid3/status/1557834505548959751|2022-08-11 21:01:03+00:00|Pk personne m’a dit que the picture of dorian gray a des gay vibes||1|0|2
1557129219439792142|https://twitter.com/EmmaSalley_/status/1557129219439792142|2022-08-09 22:18:30+00:00|@_kalli0pe_ Je sais pas si j'ai UN livre préféré, mais Connemara de Nicolas Mathieu, Germinal, Le Quatrième Mur de Sorj Chalandon, The Picture of Dorian Gray, Wuthering Heights et Dune font partie des romans qui m'ont profondément marquée||2|0|1
1554406988636983296|https://twitter.com/BelinEducation/status/1554406988636983296|2022-08-02 10:01:20+00:00|"🏖Lectures d’été 
Cet été, glissez dans votre valise The Importance of Being Earnest d’Oscar Wilde !
👉 bit.ly/3IY6I4I
Et, si vous souhaitez lire un autre ouvrage d’Oscar Wilde, retrouvez à partir du 17 août The picture of Dorian Gray ! 👉bit.ly/3olFewj https://t.co/7qM3MIfNv0"||0|0|0
1552881007866560514|https://twitter.com/EloRal18/status/1552881007866560514|2022-07-29 04:57:38+00:00|@salinger2_0 Quand j'étais élève, en anglais renforcé, on a étudié Of mice and men et The picture of Dorian Gray... Je m'en souviens encore, 24 ans plus tard !||1|0|2
1545116251093090305|https://twitter.com/nuzz___/status/1545116251093090305|2022-07-07 18:43:15+00:00|@LigeiaNFLH J'ai vu dans tes précédents RT. J'aurais bien voulu mais j'ai déjà 8 livres en retard. C'est la même prof qui m'avait fait découvrir 1984 et The picture of Dorian Gray. Gros coeur sur cette prof||1|0|1
1544579563757395970|https://twitter.com/Vertige__/status/1544579563757395970|2022-07-06 07:10:39+00:00|"@Margo_te_ Ah et pêle-mêle 

Bonjour Tristesse 
Salt houses 
Hamnet 
The seven husbands of Evelyn Hugo 
24h dans la vie d’une femme 
La vie devant soi 
Little women 
L’art de perdre 
The picture of Dorian Gray 
Des souris et des hommes
Les raisins de la colère 
Les hauts de hurlevent"||1|0|1
1543497596563488768|https://twitter.com/led_zebbelin/status/1543497596563488768|2022-07-03 07:31:18+00:00|@asmagr11 déjà que tu lis du hegel, the picture of dorian gray, an interesting philosophical novel, mais en plus de ça t'as une copie vf de le meilleur des mondes, such a fine collection||1|0|1
1541533681340370944|https://twitter.com/zeyshk/status/1541533681340370944|2022-06-27 21:27:24+00:00|moi vs recommander the picture of dorian gray à chaque personne qui traversera ma vie||0|0|0
1540298432560103424|https://twitter.com/MarionHS4/status/1540298432560103424|2022-06-24 11:38:58+00:00|"Je vais enfin lire, The picture of Dorian Gray de Oscar Wilde ! 
La préface &gt;&gt;"||1|0|0
1540088267508707329|https://twitter.com/slytherclawking/status/1540088267508707329|2022-06-23 21:43:51+00:00|"10) The picture of Dorian Gray 
La scène de la peinture là, aucune évocation mais tellement d'homosexualité omg https://t.co/EA91jWVlD2"||1|0|2
1537904519182372866|https://twitter.com/MassimoRiserbo5/status/1537904519182372866|2022-06-17 21:06:24+00:00|"@C_litteraire Albert Camus - L’étranger
Victor Hugo - les misérables
Theophile Gautier - Mademoiselle de Maupin

Oscar Wilde - The Picture of Dorian Gray
E.M.Forster - A passage to India
Henry James - A portrait of a Lady"||0|0|1
1537444692861759489|https://twitter.com/manonstrange/status/1537444692861759489|2022-06-16 14:39:13+00:00|ce matin j’ai eu un rattrapage sur the picture of dorian gray et je crois que j’ai écris daryl au lieu de dorian… 🤠 https://t.co/TDPsnNie6e||0|0|0
1533449473661276163|https://twitter.com/zeyshk/status/1533449473661276163|2022-06-05 14:03:39+00:00|un jour je trouverai qlq qui a aussi the picture of dorian gray en livre favori et enfin je pourrais engager une discussion longue de 9h||0|0|0
1607391315632787458|https://twitter.com/Kleopatre_/status/1607391315632787458|2022-12-26 15:02:08+00:00|@mvlcnt sauf pr se taper the picture of dorian gray plutôt clamser||2|0|3
1605677145908469761|https://twitter.com/nanavsak/status/1605677145908469761|2022-12-21 21:30:38+00:00|"1. j'ai réservé les lettres à milena de kafka (en anglais &lt;3)
2. j'ai repéré dans la même librairie the picture of dorian gray 
3. ils ont aussi des essais féministes 
4. ET EDGAR ALLAN POE"||0|0|0
1604404032537493504|https://twitter.com/berge93gbe/status/1604404032537493504|2022-12-18 09:11:44+00:00|"The Picture of Dorian Gray (Wisehouse Classics - with original illustrations by Eugene Dété) EKU9H4F

amazon.com/dp/B019AVKTPU?… https://t.co/aJkg75O4RK"||0|0|0
1604218041033805826|https://twitter.com/pytomlinson_/status/1604218041033805826|2022-12-17 20:52:40+00:00|@flowerythinggy j’adore le thriller ! mais sinon romance, policier aussi et même classique genre the picture of dorian gray etc||1|0|0
1603420307741614081|https://twitter.com/BelinEducation/status/1603420307741614081|2022-12-15 16:02:46+00:00|"✨📚Idée cadeaux 🤩
🇬🇧Plongez dans le roman fascinant d’Oscar Wilde en V.O., vous ne pourrez pas vous arrêter de lire ! 👉bit.ly/3uGgNgk
The Picture of Dorian Gray, dans la collection Not so classic👉bit.ly/3hkXMNo
 bit.ly/3HqmcQg"||0|0|0
1601339677100937217|https://twitter.com/Revizorsb/status/1601339677100937217|2022-12-09 22:15:05+00:00|Le Portrait de Dorian Gray (The Picture of Dorian Gray) est un drame fantastique américain écrit et réalisé par Albert Lewin, sorti en 1945. @sjmay92 @Orange_Cinema @AlbertGalera @dwinle @JuanFerrerVila @ClassicFilm2 @WorldCinemania @manuthebest58 @Tico_Romao https://t.co/CpmTrr6NFN||0|7|25
1600550404492005377|https://twitter.com/7grhms/status/1600550404492005377|2022-12-07 17:58:47+00:00|t'as jamais lu the picture of dorian gray et tu viens me parler... pourquoi faire||0|1|5
1600180617802833920|https://twitter.com/barrows73jnqh/status/1600180617802833920|2022-12-06 17:29:23+00:00|"The Picture of Dorian Gray (Wisehouse Classics - with original illustrations by Eugene Dété) I30RRKR

amazon.com/dp/B019AVKTPU?… https://t.co/cm8AheXr3a"||0|0|0
1598952851178340355|https://twitter.com/walshtarkov/status/1598952851178340355|2022-12-03 08:10:41+00:00|@emerosia jsp exactement quels genres tu préfères mais to kill a kingdom, loveless, the picture of dorian gray (ça te fais te la variété comme ça mdrr)||0|0|0
1598337423117004800|https://twitter.com/hammes91ote/status/1598337423117004800|2022-12-01 15:25:12+00:00|"The Picture of Dorian Gray (Wisehouse Classics - with original illustrations by Eugene Dété) 3GFVFPW

amazon.com/dp/B019AVKTPU?… https://t.co/OhRL9y8R5h"||0|0|0
1595870325580783616|https://twitter.com/Timothy22V/status/1595870325580783616|2022-11-24 20:01:50+00:00|"The Picture of Dorian Gray (Wisehouse Classics - with original illustrations by Eugene Dété) AHCQKMB

amazon.com/dp/B019AVKTPU?… https://t.co/9h9YKE66wf"||0|0|0
1594984268383408128|https://twitter.com/laurinedelta/status/1594984268383408128|2022-11-22 09:20:57+00:00|j’ai commencé à lire the picture of dorian of dorian gray and damn. logan roy’s voice hey are you queer ?||2|0|3
1594002866515021824|https://twitter.com/sudokuIover/status/1594002866515021824|2022-11-19 16:21:13+00:00|@tinysaruogi the picture of dorian gray gets a pass mais le reste ? cest pas nul mais c'est pas la folie non plus 😭💀||1|0|0
1591567084450123776|https://twitter.com/Axnid3/status/1591567084450123776|2022-11-12 23:02:17+00:00|Mon seul pb c que je pourrais parler de if we were villains et the picture of dorian gray sans arrêt en mélangeant mes idées et en bégayant psk je serai trop surexcité||0|0|1
1591414250647752705|https://twitter.com/strosinpqot/status/1591414250647752705|2022-11-12 12:54:59+00:00|"The Picture of Dorian Gray (Wisehouse Classics - with original illustrations by Eugene Dété) 4XJFGNA

amazon.com/dp/B019AVKTPU"||0|0|0
1583459167863726081|https://twitter.com/Nicozilla_FR/status/1583459167863726081|2022-10-21 14:04:19+00:00|21. **Tableau/Œuvre maudite** - The picture of Dorian Gray (1945 - Albert Lewin) https://t.co/xDDz2MnyG7||0|1|3
1579921134501629953|https://twitter.com/KevinLaforest/status/1579921134501629953|2022-10-11 19:45:26+00:00|Angela Lansbury est décédée à l'âge de 96 ans. Célèbre notamment pour la série MURDER, SHE WROTE (meilleur titre traduit : ELLE ÉCRIT AU MEURTRE), les films GASLIGHT, THE PICTURE OF DORIAN GRAY et THE MANCHURIAN CANDIDATE (ses 3 nominations aux Oscars) et ses rôles sur Broadway. https://t.co/Ksa9ldF9yT||1|3|10
1578711411563589633|https://twitter.com/lowe94ivjr/status/1578711411563589633|2022-10-08 11:38:26+00:00|"The Picture of Dorian Gray (Wisehouse Classics - with original illustrations by Eugene Dété) AI5F2EY

amazon.com/dp/B019AVKTPU"||0|0|0
1578336570058616838|https://twitter.com/mia_millrt/status/1578336570058616838|2022-10-07 10:48:57+00:00|HA! Je savais bien que j’avais reconnu le livre the picture of dorian gray. J’aime les easters eggs||1|0|0
1568202856586706944|https://twitter.com/Leda419/status/1568202856586706944|2022-09-09 11:41:11+00:00|"The Picture of Dorian Gray (Wisehouse Classics - with original illustrations by Eugene Dété) [5NMOZB5]

amazon.com/dp/B019AVKTPU?…"||0|0|0
1566151778739146760|https://twitter.com/_yayourtt_/status/1566151778739146760|2022-09-03 19:50:56+00:00|@m_loveshrry THÉ PICTURE OF DORIAN GRAY||1|0|0
1563996000204849153|https://twitter.com/starlessnassim/status/1563996000204849153|2022-08-28 21:04:38+00:00|"Un chien andalou (1929) de Luis Bunuel

The Picture Of Dorian Gray (1945) de Albert Lewin 

Rosemary's Baby (1968) de Roman Polanski 

La collectionneuse (1967) d'Eric Rohmer"||0|0|1
1562186749220163584|https://twitter.com/Clarabubles/status/1562186749220163584|2022-08-23 21:15:19+00:00|"@librairesecache Ces deux là 😁
The Picture of Dorian Gray que j'ai récemment commencé et The Abandoned Empress que j'ai déjà lu mais que je relis 😆 https://t.co/1t3F2MGL4A"||0|0|0
1561752323797520386|https://twitter.com/omendez77/status/1561752323797520386|2022-08-22 16:29:04+00:00|@AllaisLoredane J’ai une vieille édition de poche de La mort à Venise, je n’arrive pas à m’en séparer. C’est comme mon exemplaire de Orher voices other rooms, Music for chameleons, To kill a mockingbird, The picture of Dorian Gray… Si tu tombes dessus, lis Les domaines hantés, de Truman Capote.||1|0|1
1557996427418157057|https://twitter.com/ReadingVic/status/1557996427418157057|2022-08-12 07:44:29+00:00|"The Picture of Dorian Gray, Oscar Wilde 

Un cynisme désarmant et jubilatoire, simultanément drôle et glaçant  
Surtout, une ode a l’esthétisme, la recherche de la beauté dans les descriptions comme dans la langue 
+ Lord Henry Wotton : à la fois succulent et détestable https://t.co/hl4ZJASwWU"||1|0|1
1557834505548959751|https://twitter.com/Axnid3/status/1557834505548959751|2022-08-11 21:01:03+00:00|Pk personne m’a dit que the picture of dorian gray a des gay vibes||1|0|2
1557129219439792142|https://twitter.com/EmmaSalley_/status/1557129219439792142|2022-08-09 22:18:30+00:00|@_kalli0pe_ Je sais pas si j'ai UN livre préféré, mais Connemara de Nicolas Mathieu, Germinal, Le Quatrième Mur de Sorj Chalandon, The Picture of Dorian Gray, Wuthering Heights et Dune font partie des romans qui m'ont profondément marquée||2|0|1
1554406988636983296|https://twitter.com/BelinEducation/status/1554406988636983296|2022-08-02 10:01:20+00:00|"🏖Lectures d’été 
Cet été, glissez dans votre valise The Importance of Being Earnest d’Oscar Wilde !
👉 bit.ly/3IY6I4I
Et, si vous souhaitez lire un autre ouvrage d’Oscar Wilde, retrouvez à partir du 17 août The picture of Dorian Gray ! 👉bit.ly/3olFewj https://t.co/7qM3MIfNv0"||0|0|0
1552881007866560514|https://twitter.com/EloRal18/status/1552881007866560514|2022-07-29 04:57:38+00:00|@salinger2_0 Quand j'étais élève, en anglais renforcé, on a étudié Of mice and men et The picture of Dorian Gray... Je m'en souviens encore, 24 ans plus tard !||1|0|2
1545116251093090305|https://twitter.com/nuzz___/status/1545116251093090305|2022-07-07 18:43:15+00:00|@LigeiaNFLH J'ai vu dans tes précédents RT. J'aurais bien voulu mais j'ai déjà 8 livres en retard. C'est la même prof qui m'avait fait découvrir 1984 et The picture of Dorian Gray. Gros coeur sur cette prof||1|0|1
1544579563757395970|https://twitter.com/Vertige__/status/1544579563757395970|2022-07-06 07:10:39+00:00|"@Margo_te_ Ah et pêle-mêle 

Bonjour Tristesse 
Salt houses 
Hamnet 
The seven husbands of Evelyn Hugo 
24h dans la vie d’une femme 
La vie devant soi 
Little women 
L’art de perdre 
The picture of Dorian Gray 
Des souris et des hommes
Les raisins de la colère 
Les hauts de hurlevent"||1|0|1
1543497596563488768|https://twitter.com/led_zebbelin/status/1543497596563488768|2022-07-03 07:31:18+00:00|@asmagr11 déjà que tu lis du hegel, the picture of dorian gray, an interesting philosophical novel, mais en plus de ça t'as une copie vf de le meilleur des mondes, such a fine collection||1|0|1
1541533681340370944|https://twitter.com/zeyshk/status/1541533681340370944|2022-06-27 21:27:24+00:00|moi vs recommander the picture of dorian gray à chaque personne qui traversera ma vie||0|0|0
1540298432560103424|https://twitter.com/MarionHS4/status/1540298432560103424|2022-06-24 11:38:58+00:00|"Je vais enfin lire, The picture of Dorian Gray de Oscar Wilde ! 
La préface &gt;&gt;"||1|0|0
1540088267508707329|https://twitter.com/slytherclawking/status/1540088267508707329|2022-06-23 21:43:51+00:00|"10) The picture of Dorian Gray 
La scène de la peinture là, aucune évocation mais tellement d'homosexualité omg https://t.co/EA91jWVlD2"||1|0|2
1537904519182372866|https://twitter.com/MassimoRiserbo5/status/1537904519182372866|2022-06-17 21:06:24+00:00|"@C_litteraire Albert Camus - L’étranger
Victor Hugo - les misérables
Theophile Gautier - Mademoiselle de Maupin

Oscar Wilde - The Picture of Dorian Gray
E.M.Forster - A passage to India
Henry James - A portrait of a Lady"||0|0|1
1537444692861759489|https://twitter.com/manonstrange/status/1537444692861759489|2022-06-16 14:39:13+00:00|ce matin j’ai eu un rattrapage sur the picture of dorian gray et je crois que j’ai écris daryl au lieu de dorian… 🤠 https://t.co/TDPsnNie6e||0|0|0
1533449473661276163|https://twitter.com/zeyshk/status/1533449473661276163|2022-06-05 14:03:39+00:00|un jour je trouverai qlq qui a aussi the picture of dorian gray en livre favori et enfin je pourrais engager une discussion longue de 9h||0|0|0
1531554267013730304|https://twitter.com/Lumberghost75/status/1531554267013730304|2022-05-31 08:32:46+00:00|"@seriz_podcast Je relis la version anglaise de ""The picture of Dorian Gray"" est une annotation est présente à chaque page 😭😭😭"||0|0|0
1530191503552806913|https://twitter.com/blurryulysse/status/1530191503552806913|2022-05-27 14:17:38+00:00|ma mère elle a faillie me spoiler the picture of dorian gray alors que j’ai même pas commencé à le lire 💀||0|0|0
1529061851639779329|https://twitter.com/xhuut/status/1529061851639779329|2022-05-24 11:28:48+00:00|je lis enfin the picture of dorian gray en vrai c'est trop bien les persos me defoncent||1|0|2
1528487185946759168|https://twitter.com/fleamontsfave/status/1528487185946759168|2022-05-22 21:25:17+00:00|@xsunflowerxc Je pense que j'irai le faire après avoir fini de lire The Picture of Dorian Gray||1|0|0
1517227354317332481|https://twitter.com/em0stella/status/1517227354317332481|2022-04-21 19:42:44+00:00|si son livre préféré c'est The Picture of Dorian Gray 😩🤚🏻🤚🏻🤚🏻🤚🏻🤚🏻🤚🏻||1|0|3
1515992720069824523|https://twitter.com/The9MayorArts/status/1515992720069824523|2022-04-18 09:56:44+00:00|"#AlbertLewin adapte en 1945 ""THE PICTURE OF DORIAN GRAY"" de #Wilde avec le soutien de la #MGM : Stéphane Pérez-Blundi

#The9MayorsArts #architecture #sculpture #painting #music #poetry #theatre #cinema #photography #comics #dance #archaeohistories 

#happyeaster #JoyeusesPaques twitter.com/SPerezBlundi/s…"|'AlbertLewin', 'Wilde', 'MGM', 'The9MayorsArts', 'architecture', 'sculpture', 'painting', 'music', 'poetry', 'theatre', 'cinema', 'photography', 'comics', 'dance', 'archaeohistories', 'happyeaster', 'JoyeusesPaques'|0|1|4
1515658263794225156|https://twitter.com/SPerezBlundi/status/1515658263794225156|2022-04-17 11:47:44+00:00|"LEWIN, LECTEUR DE LEWIS 

#AlbertLewin adapte en 1945 ""THE PICTURE OF DORIAN GRAY"" de #Wilde avec le soutien de la #MGM 🎥

Grand lecteur de #Lewis, ""THE MONK"", Lewin affirme ici ses choix esthétiques (le noir et blanc est merveilleux) et son goût pour le #fantastique 👻😈 https://t.co/45RLjRQBiA"|'AlbertLewin', 'Wilde', 'MGM', 'Lewis', 'fantastique'|1|4|7
1511373894250283019|https://twitter.com/Herbascha/status/1511373894250283019|2022-04-05 16:03:11+00:00|"MAIS EGALEMENT :
- Pygmalion (Bernard Shaw - en anglais)
- Sa majesté des mouches (William Golding)

et je réalise mon erreur c'est The picture* of Dorian Gray"||1|0|1
1510680384010428424|https://twitter.com/softizuku/status/1510680384010428424|2022-04-03 18:07:25+00:00|même mtn je déteste toujours autant les classiques. j'avais essayé y'a 2 ans de lire the picture of dorian gray pour le fun... horrible||0|0|0
1506328988502921216|https://twitter.com/wendyxmx/status/1506328988502921216|2022-03-22 17:56:31+00:00|"The picture of Dorian Gray - Wilde (EN) 

J'ai trop aimé vrmt incroyable https://t.co/ZJNBjlobHz"||1|0|0
1505733491329323008|https://twitter.com/Hey_Miki_/status/1505733491329323008|2022-03-21 02:30:14+00:00|Califiqué The Picture of Dorian Gray (1945) 8/10  #IMDb imdb.com/title/tt0037988|'IMDb'|0|0|0
1496472458114838528|https://twitter.com/gyzhuo/status/1496472458114838528|2022-02-23 13:10:11+00:00|peut-être en retard après toute la terre entière mais faut que je lise the picture of dorian gray||0|0|0
1495044003871473665|https://twitter.com/SBesingrand/status/1495044003871473665|2022-02-19 14:34:01+00:00|Harry Potter (1-7), The Picture of Dorian Gray, Anna Karenina, Q Tale of Two Cities… enfin ce n’est pas tout mais ces livres m’ont vraiment marqué au cours de ma vie. twitter.com/C_litteraire/s…||0|0|1
1494646806311014418|https://twitter.com/jane_voyage/status/1494646806311014418|2022-02-18 12:15:42+00:00|"@PAGElibraires Pride &amp; Prejudice
Sense an Sensibility
(On va dire tout Jane Austen pour abréger)
Jane Eyre
Le Livre d'un été (Tove Jansson)
Little Women
The Picture of Dorian Gray
La saga Nicolas Le Floch
The Humans (Matt Haig)

J'en oublie probablement..."||0|0|1
1492467392475238401|https://twitter.com/LauraLerch/status/1492467392475238401|2022-02-12 11:55:29+00:00|"📖Out of: The picture of Dorian Gray

Illustration by Eugène Dété, Wikimedia commons, 1908."||1|0|10
1492296110932729866|https://twitter.com/_Ana_Gramme/status/1492296110932729866|2022-02-12 00:34:53+00:00|Je ne me lasserai jamais de ce film : The Picture of Dorian Gray (Albert Lewin 🎬 d’après le roman d’Oscar Wilde). À voir et à revoir et à revoir encore… ♥️ Vive le #CinémaDeMinuit et vive #PatrickBrion ! twitter.com/philippe_rouye…|'CinémaDeMinuit', 'PatrickBrion'|0|0|1
1491333295560404994|https://twitter.com/MahsaBlackmoon/status/1491333295560404994|2022-02-09 08:48:59+00:00|"The Uncensored Picture of Dorian Gray
❝ ✧ ✧ ✧ ✧ ✧ ❞

J’ai pris la décision de me replonger dans les classiques et j’ai commencé par l'œuvre d’Oscar Wilde. https://t.co/1Q0HkFUWi1"||1|0|2
1489160229682126848|https://twitter.com/Ladydownstairs/status/1489160229682126848|2022-02-03 08:54:00+00:00|#ProchaineLecture quand j’aurai fini mon énième relecture de « The Picture of Dorian Gray » (en anglais) d’Oscar Wilde https://t.co/iNA3KqzoXG|'ProchaineLecture'|0|0|0
1487769940744617985|https://twitter.com/Ladydownstairs/status/1487769940744617985|2022-01-30 12:49:29+00:00|"Et enfin #livres :
5 - Sur la route (Kerouac)
4 - Tous les Arnaldur Indridason 
3 - La Femme indépendante (S. De Beauvoir)
2 - Normal People (Sally Rooney)
1 - The Picture of Dorian Gray (O. Wilde) et dans sa langue originale"|'livres'|1|0|0
1485845385314766849|https://twitter.com/merlinpapin3/status/1485845385314766849|2022-01-25 05:22:00+00:00|"Aujourd'hui l'actrice #GwenFrangconDavies qui a 131 ans (décédée en 1992) on peut la voir dans 

Busman's Honeymoon
Léo le Dernier
Les Vierges de Satan
Pacte avec le Diable
The Master BlakMailer
The Picture of Dorian Gray

@FredOL69007 https://t.co/5slaVgfdmv"|'GwenFrangconDavies'|0|0|2
1484617808046702599|https://twitter.com/sangohandubled/status/1484617808046702599|2022-01-21 20:04:02+00:00|@mxrisawa the picture of dorian gray en anglais édition penguin classics de 2004 et si tu pouvais me faire un résumé a chaque chapitre ce serait parfait||1|1|0
